what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.cleanAction",1431088315578
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431088320671
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431088323796
error,log,,,"Internal error logged from CDI Debug: ",1431088328781
error,log,,,"Internal error logged from CDI Debug: ",1431088328781
error,log,,,"Internal error logged from CDI Debug: ",1431088328781
error,log,,,"Internal error logged from CDI Debug: ",1431088328781
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1431088330734
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1431088330906
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1431088339750
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1431088341250
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1431088367921
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431088372125
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431088374156
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.cleanAction",1431088374171
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431088380781
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431088384250
error,log,,,"Internal error logged from CDI Debug: ",1431088389265
error,log,,,"Internal error logged from CDI Debug: ",1431088389265
error,log,,,"Internal error logged from CDI Debug: ",1431088389265
error,log,,,"Internal error logged from CDI Debug: ",1431088389265
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1431088390453
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1431088390562
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1431088416390
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1431088419234
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1431088428187
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431088432750
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431088433703
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.cleanAction",1431088433718
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1431088439156
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431088441703
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431088449312
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1431088449328
error,log,,,"Internal error logged from CDI Debug: ",1431088455078
error,log,,,"Internal error logged from CDI Debug: ",1431088455078
error,log,,,"Internal error logged from CDI Debug: ",1431088455078
error,log,,,"Internal error logged from CDI Debug: ",1431088455078
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1431088457250
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1431088457406
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1431088464484
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1431088467125
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1431088478343
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431088487718
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431088488890
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.cleanAction",1431088488906
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431088501156
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431088503968
error,log,,,"Internal error logged from CDI Debug: ",1431088507546
error,log,,,"Internal error logged from CDI Debug: ",1431088507546
error,log,,,"Internal error logged from CDI Debug: ",1431088507546
error,log,,,"Internal error logged from CDI Debug: ",1431088507546
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1431088511281
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1431088511406
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1431088530062
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1431088533843
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1431088539484
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431088614828
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431088617296
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431088621156
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431088622046
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.cleanAction",1431088622062
error,log,,,"Internal error logged from CDI Debug: ",1431088627125
error,log,,,"Internal error logged from CDI Debug: ",1431088627125
error,log,,,"Internal error logged from CDI Debug: ",1431088627125
error,log,,,"Internal error logged from CDI Debug: ",1431088627125
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1431088634265
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1431088634375
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1431088640906
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1431088673359
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1431088673500
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1431088680093
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1431088687234
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431088689281
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431088690250
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.cleanAction",1431088690265
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431088693921
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431088696796
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1431088702750
