what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1430902508234
opened,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.MemoryView",1430902518390
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.MemoryView",1430902518406
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.views.showView",1430902518406
started,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1430902527625
opened,view,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.memorybrowser.MemoryBrowser",1430902527671
activated,view,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.memorybrowser.MemoryBrowser",1430902527671
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.views.showView",1430902527671
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.MemoryView",1430902529359
activated,view,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.memorybrowser.MemoryBrowser",1430902534281
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.MemoryView",1430902536984
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1430902541875
error,log,,,"Internal error logged from CDI Debug: ",1430902542375
error,log,,,"Internal error logged from CDI Debug: ",1430902542375
error,log,,,"Internal error logged from CDI Debug: ",1430902542375
error,log,,,"Internal error logged from CDI Debug: ",1430902542390
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.MemoryView",1430902543765
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902545187
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902552125
started,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.traditional",1430902552187
error,log,,,"Error logged from Debug UI: ",1430902552203
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902557984
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902559234
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1430902560140
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1430902564921
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1430902565046
error,log,,,"Internal error logged from CDI Debug: ",1430902565281
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902568343
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902569453
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.cleanAction",1430902569468
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902575515
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902582453
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902585656
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902592140
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1430902593281
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902596046
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902597000
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.cleanAction",1430902597000
error,log,,,"Internal error logged from CDI Debug: ",1430902605343
error,log,,,"Internal error logged from CDI Debug: ",1430902605343
error,log,,,"Internal error logged from CDI Debug: ",1430902605343
error,log,,,"Internal error logged from CDI Debug: ",1430902605359
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.MemoryView",1430902607109
